,acc_account_id,acc_frequency,acc_date,loan_loan_id,loan_date,loan_amount,loan_duration,loan_payments,loan_status,trans_datediff,trans_last_trans,trans_n_trans,trans_sum_amount,trans_avg_amount,trans_credit,trans_withdrawal,trans_household_amount,trans_insurance_amount,trans_interest_amount,trans_loan_amount,trans_pension_amount,trans_sanction_amount,trans_statement_amount,trans_int_rate,disp_disp_id,disp_owner,cc_card_id,cc_type,cc_date,cc_owner,dist_dist_name,dist_dist_region,dist_nb_habitants,dist_ratio_urban,dist_avg_salary,dist_unemp_95,dist_unemp_96,dist_nb_entrepreneurs,dist_crimes_95,dist_crimes_96,cust_client_id,cust_g,cust_age,cust_age_group,ord_amount,ord_leasing,ord_hh_payment,ord_loan_payment,ord_insr_payment,cc_create_time,loan_create_time
62,2519,Monthly Issuance,1993-01-15,,,,,,,5.833780160857909,1998-12-31 00:00:00.000000,374,754147.5999999987,2016.4374331550766,402201.0,351946.59999999974,107133.0,0.0,8077.000000000001,0.0,393624.0,0.0,963.600000000001,0.010710105024533678,3041,1,,,,,Kladno,central Bohemia,149893,67.4,9753,4.64,5.05,109,5244,5892,3041,F,72,70,1599.0,0.0,1599.0,0.0,0.0,,
63,10364,Monthly Issuance,1993-01-17,7121.0,1993-11-10,21924.0,36.0,609.0,A,4.473251028806584,1998-12-31 00:00:00.000000,487,2341732.6000000024,4808.485831622182,1196362.0,1145370.5999999992,419554.0,0.0,12900.999999999996,22533.0,0.0,0.0,963.600000000001,0.005509168724046453,12446,1,,,,,Brno - venkov,south Moravia,157042,33.9,8743,1.88,2.43,111,3659,3894,12754,M,39,30,6871.0,0.0,6262.0,609.0,0.0,,297.0
64,10364,Monthly Issuance,1993-01-17,7121.0,1993-11-10,21924.0,36.0,609.0,A,4.473251028806584,1998-12-31 00:00:00.000000,487,2341732.6000000024,4808.485831622182,1196362.0,1145370.5999999992,419554.0,0.0,12900.999999999996,22533.0,0.0,0.0,963.600000000001,0.005509168724046453,12447,0,,,,,Brno - venkov,south Moravia,157042,33.9,8743,1.88,2.43,111,3659,3894,12755,F,40,40,6871.0,0.0,6262.0,609.0,0.0,,297.0
65,1481,Monthly Issuance,1993-01-17,,,,,,,6.265129682997118,1998-12-31 00:00:00.000000,348,432774.6999999998,1243.6054597701143,226071.1,206703.60000000024,136290.0,0.0,5113.0999999999985,0.0,0.0,0.0,963.600000000001,0.01181469249473225,1794,1,,,,,Cesky Krumlov,south Bohemia,58796,51.9,9045,3.13,3.6,124,1845,1879,1794,F,59,50,2065.0,0.0,2065.0,0.0,0.0,,
66,401,Monthly Issuance,1993-01-18,,,,,,,4.9386363636363635,1998-12-31 00:00:00.000000,441,1970208.800000003,4467.593650793658,1003982.2,966226.5999999989,241200.0,0.0,8873.200000000003,0.0,0.0,0.0,963.600000000001,0.004503685091651194,485,1,,,,,Ceska Lipa,north Bohemia,105058,81.0,9272,2.80,3.22,118,4340,4505,485,M,21,20,5369.0,0.0,3600.0,0.0,0.0,,
67,4034,Monthly Issuance,1993-01-18,,,,,,,6.086834733893557,1998-12-31 00:00:00.000000,358,1007731.999999999,2814.8938547486005,541310.4000000001,466421.59999999945,0.0,0.0,11350.399999999996,0.0,0.0,18.0,963.600000000001,0.011263312071066522,4862,1,743.0,gold,1998-10-18,1.0,Hl.m. Praha,Prague,1204953,100.0,12541,0.29,0.43,167,85677,99107,4862,F,56,50,,,,,,2099.0,
68,2330,Monthly Issuance,1993-01-19,,,,,,,5.457286432160804,1998-12-31 00:00:00.000000,399,470551.69999999943,1179.3275689223044,246507.1,224044.60000000024,111354.0,0.0,5262.1,0.0,0.0,0.0,963.600000000001,0.011182830707019031,2818,1,,,,,Brno - mesto,south Moravia,387570,100.0,9897,1.60,1.96,140,18721,18696,2818,M,36,30,2263.0,0.0,1662.0,0.0,0.0,,
69,1806,Monthly Issuance,1993-01-19,,,,,,,6.241379310344827,1998-12-31 00:00:00.000000,349,709676.9999999991,2033.4584527220604,363569.4000000002,346107.59999999986,170984.0,0.0,6110.399999999999,0.0,357059.0,0.0,963.600000000001,0.008610114178703842,2187,1,,,,,Teplice,north Bohemia,128118,85.3,9317,6.49,7.07,97,6949,6872,2187,M,66,60,2552.0,0.0,2552.0,0.0,0.0,,
70,1806,Monthly Issuance,1993-01-19,,,,,,,6.241379310344827,1998-12-31 00:00:00.000000,349,709676.9999999991,2033.4584527220604,363569.4000000002,346107.59999999986,170984.0,0.0,6110.399999999999,0.0,357059.0,0.0,963.600000000001,0.008610114178703842,2188,0,,,,,Teplice,north Bohemia,128118,85.3,9317,6.49,7.07,97,6949,6872,2188,F,74,70,2552.0,0.0,2552.0,0.0,0.0,,
71,3834,Monthly Issuance,1993-01-19,5754.0,1994-09-28,23052.0,12.0,1921.0,A,3.2710843373493974,1998-12-31 00:00:00.000000,665,2216813.500000003,3333.55413533835,1123735.9000000001,1093077.5999999992,205524.0,210474.0,7366.9,23052.0,0.0,0.0,963.600000000001,0.0033231934035046207,4620,1,,,,,Brno - mesto,south Moravia,387570,100.0,9897,1.60,1.96,140,18721,18696,4620,F,59,50,8861.0,0.0,3114.0,1921.0,3189.0,,617.0
72,3834,Monthly Issuance,1993-01-19,5754.0,1994-09-28,23052.0,12.0,1921.0,A,3.2710843373493974,1998-12-31 00:00:00.000000,665,2216813.500000003,3333.55413533835,1123735.9000000001,1093077.5999999992,205524.0,210474.0,7366.9,23052.0,0.0,0.0,963.600000000001,0.0033231934035046207,4621,0,,,,,Brno - mesto,south Moravia,387570,100.0,9897,1.60,1.96,140,18721,18696,4621,M,53,50,8861.0,0.0,3114.0,1921.0,3189.0,,617.0
73,1222,Monthly Issuance,1993-01-20,,,,,,,5.9316939890710385,1998-12-31 00:00:00.000000,367,895829.7999999988,2440.953133514983,457954.19999999995,437875.5999999996,113982.0,0.0,9244.200000000003,0.0,448010.0,0.0,963.600000000001,0.010319147677382484,1475,1,,,,,Zdar nad Sazavou,south Moravia,125832,48.3,8512,3.51,4.12,102,2247,2103,1475,M,67,60,1727.0,0.0,1727.0,0.0,0.0,,
74,212,Weekly Issuance,1993-01-20,,,,,,,5.037122969837587,1998-12-31 00:00:00.000000,432,7619102.3999999985,17636.811111111107,3857257.4000000004,3761845.0,913506.0,0.0,18727.400000000005,0.0,0.0,0.0,1980.0,0.0024579535773137802,255,1,40.0,classic,1996-10-13,1.0,Plzen - jih,west Bohemia,67298,43.8,8561,0.65,1.29,110,1029,1127,255,F,48,40,13841.0,0.0,13841.0,0.0,0.0,1362.0,
75,456,Monthly Issuance,1993-01-21,,,,,,,5.6217616580310885,1998-12-31 00:00:00.000000,387,7338613.399999992,18962.825322997396,3702242.8000000003,3636370.6000000043,0.0,0.0,18561.800000000003,0.0,0.0,0.0,963.600000000001,0.0025293334024108728,548,1,99.0,gold,1996-10-09,1.0,Semily,east Bohemia,75685,60.8,8208,1.89,2.26,155,1660,2123,548,M,62,60,4783.1,4783.1,0.0,0.0,0.0,1357.0,
76,459,Monthly Issuance,1993-01-21,,,,,,,31.25,1997-03-01 00:00:00.000000,49,83500.0,1704.0816326530612,45800.0,37700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551,1,,,,,Pardubice,east Bohemia,162580,72.8,9538,1.51,1.81,111,6079,5410,551,F,23,20,,,,,,,
77,772,Monthly Issuance,1993-01-21,,,,,,,3.895870736086176,1998-12-31 00:00:00.000000,558,3661824.8000000035,6562.4100358423,1867271.2000000007,1794553.600000002,278850.0,18480.0,18072.199999999993,0.0,0.0,0.0,963.600000000001,0.004935298925278996,924,1,,,,,Jicin,east Bohemia,77917,53.5,8390,2.28,2.89,132,2080,2122,924,M,46,40,5165.0,0.0,4225.0,0.0,280.0,,
78,1019,Monthly Issuance,1993-01-21,,,,,,,3.902877697841727,1998-12-31 00:00:00.000000,557,3049962.200000004,5475.695152603239,1553359.6,1496602.600000001,544509.0,41514.0,11417.6,0.0,0.0,0.0,963.600000000001,0.0037435218049587586,1223,1,201.0,classic,1998-12-08,1.0,Usti nad Orlici,east Bohemia,139012,61.9,8363,2.52,3.49,108,2564,2799,1223,F,44,40,9364.0,0.0,8127.0,0.0,629.0,2147.0,
79,11295,Monthly Issuance,1993-01-21,,,,,,,3.8612099644128115,1998-12-31 00:00:00.000000,563,2880850.7000000025,5116.963943161639,1492303.8999999997,1388546.8000000007,432400.0,0.0,27590.9,0.0,0.0,3.2,963.600000000001,0.00957734463642978,13578,1,,,,,Ostrava - mesto,north Moravia,323870,100.0,10673,4.75,5.44,100,18782,18347,13886,F,45,40,,,,,,,
80,2970,Monthly Issuance,1993-01-22,,,,,,,7.242424242424242,1998-12-13 00:00:00.000000,298,1480626.6000000015,4968.545637583898,762403.0000000001,718223.5999999992,0.0,0.0,8937.000000000004,0.0,0.0,0.0,963.600000000001,0.006035958019395298,3586,1,,,,,Prostejov,south Moravia,110643,51.9,8441,3.45,4.48,115,1879,2252,3586,M,56,50,,,,,,,
81,2970,Monthly Issuance,1993-01-22,,,,,,,7.242424242424242,1998-12-13 00:00:00.000000,298,1480626.6000000015,4968.545637583898,762403.0000000001,718223.5999999992,0.0,0.0,8937.000000000004,0.0,0.0,0.0,963.600000000001,0.006035958019395298,3587,0,,,,,Prostejov,south Moravia,110643,51.9,8441,3.45,4.48,115,1879,2252,3587,F,60,60,,,,,,,
82,2676,Monthly Issuance,1993-01-22,,,,,,,3.9725274725274726,1998-12-31 00:00:00.000000,547,2342295.9000000022,4282.076599634373,1200211.3,1142084.5999999996,99660.0,154968.0,10960.299999999997,0.0,0.0,0.0,963.600000000001,0.00467929777787682,3231,1,,,,,Opava,north Moravia,182027,56.4,8746,3.33,3.74,90,4355,4433,3231,M,38,30,5197.0,0.0,1510.0,0.0,2348.0,,
83,1536,Weekly Issuance,1993-01-22,,,,,,,5.091549295774648,1998-12-31 00:00:00.000000,427,4318743.599999999,10114.153629976578,2194216.5999999996,2124527.0,871464.0,0.0,12517.599999999999,0.0,0.0,0.0,1980.0,0.002898435554266292,1862,1,,,,,Usti nad Labem,north Bohemia,118650,85.6,9832,3.32,4.48,114,6445,5471,1862,F,22,20,13204.0,0.0,13204.0,0.0,0.0,,
84,1179,Monthly Issuance,1993-01-23,,,,,,,6.549848942598187,1998-12-31 00:00:00.000000,332,592081.6999999995,1783.3786144578298,304830.10000000003,287251.6000000001,185328.0,0.0,5078.0999999999985,0.0,299052.0,0.0,963.600000000001,0.008576687980729691,1419,1,,,,,Ostrava - mesto,north Moravia,323870,100.0,10673,4.75,5.44,100,18782,18347,1419,F,81,80,2808.0,0.0,2808.0,0.0,0.0,,
85,1179,Monthly Issuance,1993-01-23,,,,,,,6.549848942598187,1998-12-31 00:00:00.000000,332,592081.6999999995,1783.3786144578298,304830.10000000003,287251.6000000001,185328.0,0.0,5078.0999999999985,0.0,299052.0,0.0,963.600000000001,0.008576687980729691,1420,0,,,,,Ostrava - mesto,north Moravia,323870,100.0,10673,4.75,5.44,100,18782,18347,1420,M,84,80,2808.0,0.0,2808.0,0.0,0.0,,
86,280,Monthly Issuance,1993-01-23,,,,,,,4.516666666666667,1998-12-31 00:00:00.000000,481,1893090.000000002,3935.73804573805,979304.4,913785.5999999989,223378.0,0.0,9593.400000000001,0.0,0.0,0.0,963.600000000001,0.0050675879118266915,338,1,,,,,Klatovy,west Bohemia,88757,61.7,8554,2.47,2.68,113,1822,2218,338,F,48,40,8985.0,957.0,3334.0,0.0,0.0,,
87,2425,Monthly Issuance,1993-01-23,,,,,,,5.287804878048781,1998-12-31 00:00:00.000000,411,1462430.700000001,3558.2255474452577,742791.1000000001,719639.599999999,391776.0,0.0,8406.1,0.0,0.0,0.0,963.600000000001,0.005748033052096072,2930,1,,,,,Usti nad Labem,north Bohemia,118650,85.6,9832,3.32,4.48,114,6445,5471,2930,M,58,50,5936.0,0.0,5936.0,0.0,0.0,,
88,9307,Monthly Issuance,1993-01-24,6895.0,1994-09-19,41904.0,12.0,3492.0,A,3.3441358024691357,1998-12-31 00:00:00.000000,649,4964542.000000003,7649.525423728818,2538093.3999999994,2426448.6000000024,307164.0,0.0,26098.400000000005,41898.0,0.0,0.0,963.600000000001,0.005256960259375385,11153,1,,,,,Frydek - Mistek,north Moravia,228848,57.2,9893,4.09,4.72,96,5623,5887,11461,M,25,20,10880.5,0.0,4654.0,3491.5,0.0,,603.0
89,4055,Monthly Issuance,1993-01-24,,,,,,,6.227011494252873,1998-12-31 00:00:00.000000,349,3123960.0000000033,8951.174785100297,1575476.4000000001,1548483.6000000013,0.0,0.0,10539.399999999998,0.0,0.0,0.0,963.600000000001,0.0033737307776027818,4886,1,,,,,Cheb,west Bohemia,87419,85.5,8624,1.79,2.66,102,2879,3198,4886,M,20,20,,,,,,,
90,5065,Monthly Issuance,1993-01-24,,,,,,,5.825268817204301,1998-12-31 00:00:00.000000,373,3948807.6000000043,10586.615549597867,1978750.7000000002,1970056.9000000032,0.0,0.0,9350.699999999999,0.0,0.0,5.3,963.600000000001,0.0023679806531976865,6114,1,,,,,Zdar nad Sazavou,south Moravia,125832,48.3,8512,3.51,4.12,102,2247,2103,6114,F,59,50,1541.3,1541.3,0.0,0.0,0.0,,
91,3704,Monthly Issuance,1993-01-24,,,,,,,5.888586956521739,1998-12-31 00:00:00.000000,369,859733.2999999992,2329.900542005418,451227.69999999984,408505.5999999996,204082.0,0.0,7545.700000000003,0.0,443182.0,0.0,963.600000000001,0.008776791593392985,4466,1,,,,,Prerov,north Moravia,138032,64.6,8819,5.38,5.66,99,4063,4505,4466,F,77,70,3046.0,0.0,3046.0,0.0,0.0,,
92,477,Monthly Issuance,1993-01-25,,,,,,,3.996309963099631,1998-12-31 00:00:00.000000,543,2506673.2000000025,4616.341068139968,1275213.5999999996,1231459.6,178220.0,30558.0,11129.599999999999,0.0,0.0,0.0,963.600000000001,0.0044399884276897315,574,1,,,,,Hl.m. Praha,Prague,1204953,100.0,12541,0.29,0.43,167,85677,99107,574,M,27,20,3377.0,0.0,2660.0,0.0,463.0,,
93,5891,Monthly Issuance,1993-01-25,6202.0,1994-04-18,65184.0,12.0,5432.0,A,4.6781857451403885,1998-12-31 00:00:00.000000,464,5134747.6000000015,11066.266379310347,2620798.4000000004,2513949.2000000034,0.0,0.0,20160.40000000001,65187.60000000001,0.0,0.0,963.600000000001,0.003926268936763319,7127,1,874.0,gold,1997-10-07,1.0,Brno - mesto,south Moravia,387570,100.0,9897,1.60,1.96,140,18721,18696,7127,M,42,40,5432.3,0.0,0.0,5432.3,0.0,1716.0,448.0
94,1000,Monthly Issuance,1993-01-25,,,,,,,3.7152658662092626,1998-12-31 00:00:00.000000,584,4779742.900000002,8184.491267123291,2435536.3000000007,2344206.600000003,212993.0,191084.0,15440.300000000003,0.0,0.0,0.0,963.600000000001,0.0032303620347445875,1204,1,,,,,Vsetin,north Moravia,148545,53.5,8909,4.01,5.56,113,3460,3590,1204,F,25,20,7506.0,0.0,3179.0,0.0,2852.0,,
95,1750,Monthly Issuance,1993-01-26,,,,,,,4.427402862985685,1998-12-31 00:00:00.000000,490,3906271.8000000045,7971.983265306131,1997210.1999999988,1909061.600000002,269876.0,0.0,18165.200000000004,0.0,0.0,0.0,963.600000000001,0.004650265247799701,2122,1,329.0,gold,1997-11-19,1.0,Hl.m. Praha,Prague,1204953,100.0,12541,0.29,0.43,167,85677,99107,2122,F,29,20,9545.0,0.0,4028.0,0.0,0.0,1758.0,
96,2023,Monthly Issuance,1993-01-26,,,,,,,3.555008210180624,1998-12-31 00:00:00.000000,610,3567959.100000005,5849.113278688533,1831898.5000000002,1736060.600000002,113029.0,69432.0,15850.500000000004,0.0,0.0,0.0,963.600000000001,0.004442455632409009,2457,1,,,,,Frydek - Mistek,north Moravia,228848,57.2,9893,4.09,4.72,96,5623,5887,2457,M,59,50,8631.0,0.0,1687.0,0.0,1052.0,,
97,2023,Monthly Issuance,1993-01-26,,,,,,,3.555008210180624,1998-12-31 00:00:00.000000,610,3567959.100000005,5849.113278688533,1831898.5000000002,1736060.600000002,113029.0,69432.0,15850.500000000004,0.0,0.0,0.0,963.600000000001,0.004442455632409009,2458,0,,,,,Frydek - Mistek,north Moravia,228848,57.2,9893,4.09,4.72,96,5623,5887,2458,F,67,60,8631.0,0.0,1687.0,0.0,1052.0,,
98,6473,Monthly Issuance,1993-01-26,6316.0,1994-05-26,76908.0,12.0,6409.0,B,4.586864406779661,1998-12-31 00:00:00.000000,473,5475280.599999997,11575.64608879492,2752562.2000000007,2722718.400000004,0.0,0.0,12832.200000000003,64088.000000000015,0.0,7.2,978.2000000000011,0.0023436607066311833,7815,1,,,,,Pribram,central Bohemia,107870,58.0,8754,3.83,4.31,137,3804,3868,7815,F,53,50,6408.8,0.0,0.0,6408.8,0.0,,485.0
99,1649,Monthly Issuance,1993-01-26,,,,,,,11.577540106951872,1998-12-31 00:00:00.000000,188,791860.5999999985,4212.024468085098,405789.0,386071.59999999986,0.0,0.0,7951.0,0.0,0.0,0.0,671.6000000000006,0.010040908715498682,1999,1,314.0,junior,1995-01-27,1.0,Nachod,east Bohemia,112709,73.5,8369,1.79,2.31,117,2854,2618,1999,F,17,10,,,,,,731.0,
100,2670,Monthly Issuance,1993-01-27,,,,,,,5.020881670533643,1998-12-31 00:00:00.000000,432,3740009.400000003,8657.429166666674,1889821.7999999993,1850187.6000000022,266526.0,0.0,11378.799999999997,0.0,0.0,0.0,963.600000000001,0.003042452246243014,3225,1,503.0,classic,1995-03-08,1.0,Rakovnik,central Bohemia,53921,41.3,8598,2.77,3.26,123,1597,1875,3225,M,42,40,8732.0,0.0,3978.0,0.0,0.0,770.0,
101,1127,Monthly Issuance,1993-01-27,,,,,,,5.265206812652068,1998-12-31 00:00:00.000000,412,3579832.700000003,8688.914320388356,1816149.1,1763683.600000002,419420.0,0.0,17339.1,0.0,0.0,0.0,963.600000000001,0.0048435503703846226,1353,1,223.0,classic,1995-04-18,1.0,Plzen - jih,west Bohemia,67298,43.8,8561,0.65,1.29,110,1029,1127,1353,M,40,40,6260.0,0.0,6260.0,0.0,0.0,811.0,
102,163,Monthly Issuance,1993-01-27,,,,,,,4.997690531177829,1998-12-31 00:00:00.000000,434,930518.699999999,2144.052304147463,484029.1000000001,446489.5999999995,208772.0,0.0,7571.0999999999985,0.0,475558.0,0.0,963.600000000001,0.008136429713878944,197,1,,,,,Sokolov,west Bohemia,94812,81.8,9650,3.38,3.67,100,2985,2804,197,M,66,60,3728.0,0.0,3728.0,0.0,0.0,,
103,2566,Monthly Issuance,1993-01-27,,,,,,,26.962025316455698,1998-11-27 00:00:00.000000,80,143406.8,1792.5849999999998,74706.80000000002,68700.0,0.0,0.0,106.79999999999998,0.0,0.0,0.0,0.0,0.0007447345593096003,3097,1,,,,,Rychnov nad Kneznou,east Bohemia,78955,59.0,9060,1.78,2.44,124,1655,1717,3097,M,51,50,,,,,,,
104,9,Monthly Issuance,1993-01-27,,,,,,,6.011111111111111,1998-12-31 00:00:00.000000,361,696434.0999999994,1929.1803324099706,360155.8999999999,336278.19999999995,0.0,0.0,7598.900000000001,0.0,0.0,0.0,978.2000000000011,0.01091115440786143,12,1,,,,,Karvina,north Moravia,285387,89.9,10177,6.63,7.75,81,9878,10108,12,M,18,10,,,,,,,
105,1144,Monthly Issuance,1993-01-28,,,,,,,6.2155172413793105,1998-12-31 00:00:00.000000,349,465349.7999999995,1333.380515759311,244826.19999999998,220523.60000000027,150750.0,0.0,5001.199999999999,0.0,0.0,0.0,963.600000000001,0.010747184161248171,1375,1,,,,,Kromeriz,south Moravia,108871,62.1,8444,3.24,3.47,106,2595,2305,1375,M,22,20,2250.0,0.0,2250.0,0.0,0.0,,
106,2902,Monthly Issuance,1993-01-28,,,,,,,4.52510460251046,1998-12-31 00:00:00.000000,479,3100230.600000003,6472.297703549067,1570937.0,1529293.6000000013,55275.0,0.0,10429.999999999998,0.0,0.0,0.0,963.600000000001,0.00336426587106133,3507,1,,,,,Ceska Lipa,north Bohemia,105058,81.0,9272,2.80,3.22,118,4340,4505,3507,F,53,50,6290.0,0.0,825.0,0.0,0.0,,
107,4296,Monthly Issuance,1993-01-28,,,,,,,6.110169491525424,1998-12-31 00:00:00.000000,355,2876934.1000000043,8104.039718309871,1461950.5,1414983.6000000008,0.0,0.0,14417.500000000004,0.0,0.0,0.0,963.600000000001,0.005011411279806507,5175,1,765.0,classic,1998-09-29,1.0,Vyskov,south Moravia,86513,50.5,8288,3.79,4.52,110,1562,1460,5175,F,50,50,,,,,,2070.0,
108,443,Monthly Issuance,1993-01-28,,,,,,,4.76431718061674,1998-12-31 00:00:00.000000,455,425353.6999999995,934.8432967032956,223792.09999999995,201561.60000000024,0.0,0.0,6174.100000000001,0.0,0.0,0.0,963.600000000001,0.014515214044217808,534,1,,,,,Zlin,south Moravia,197099,74.7,9624,1.60,2.31,145,4484,4265,534,M,42,40,2038.0,0.0,1508.0,0.0,67.0,,
109,3693,Monthly Issuance,1993-01-29,,,,,,,5.209638554216867,1998-12-31 00:00:00.000000,416,2580885.100000003,6204.050721153853,1340169.4999999995,1240715.5999999996,593472.0,0.0,16250.500000000004,0.0,0.0,0.0,963.600000000001,0.0062964833265921,4453,1,,,,,Trebic,south Moravia,117897,53.8,8814,4.76,5.74,107,2112,2059,4453,F,23,20,8992.0,0.0,8992.0,0.0,0.0,,
110,3693,Monthly Issuance,1993-01-29,,,,,,,5.209638554216867,1998-12-31 00:00:00.000000,416,2580885.100000003,6204.050721153853,1340169.4999999995,1240715.5999999996,593472.0,0.0,16250.500000000004,0.0,0.0,0.0,963.600000000001,0.0062964833265921,4454,0,,,,,Trebic,south Moravia,117897,53.8,8814,4.76,5.74,107,2112,2059,4454,M,23,20,8992.0,0.0,8992.0,0.0,0.0,,
111,2070,Monthly Issuance,1993-01-29,,,,,,,5.286063569682152,1998-12-31 00:00:00.000000,410,1953856.5000000019,4765.50365853659,1011720.8999999996,942135.5999999989,534072.0,0.0,11694.900000000003,0.0,0.0,0.0,963.600000000001,0.005985547045036312,2510,1,,,,,Olomouc,north Moravia,226122,62.6,8994,3.80,4.79,110,9672,9208,2510,F,40,40,8092.0,0.0,8092.0,0.0,0.0,,
112,1843,Monthly Issuance,1993-01-30,5325.0,1993-08-03,105804.0,36.0,2939.0,A,4.68763557483731,1998-12-31 00:00:00.000000,462,2764436.900000003,5983.629653679661,1398006.0999999999,1366430.8,468598.0,0.0,9542.100000000002,105793.19999999994,0.0,0.0,963.600000000001,0.00345173369665265,2235,1,352.0,classic,1998-09-11,1.0,Pribram,central Bohemia,107870,58.0,8754,3.83,4.31,137,3804,3868,2235,F,59,50,9932.7,0.0,6994.0,2938.7,0.0,2050.0,185.0
113,2714,Monthly Issuance,1993-01-30,,,,,,,6.002777777777778,1998-12-31 00:00:00.000000,361,1015479.6999999987,2812.9631578947333,516701.5000000001,498778.19999999943,0.0,0.0,8053.499999999998,0.0,0.0,0.0,978.2000000000011,0.007930734607496347,3276,1,,,,,Hl.m. Praha,Prague,1204953,100.0,12541,0.29,0.43,167,85677,99107,3276,M,19,10,,,,,,,
114,4078,Monthly Issuance,1993-01-30,,,,,,,6.753125,1998-12-31 00:00:00.000000,321,3580288.8000000054,11153.547663551419,1848925.2000000002,1731363.600000002,0.0,0.0,18453.200000000008,0.0,0.0,0.0,963.600000000001,0.005154109355647505,4915,1,747.0,classic,1994-02-05,1.0,Teplice,north Bohemia,128118,85.3,9317,6.49,7.07,97,6949,6872,4915,M,36,30,,,,,,371.0,
115,1675,Monthly Issuance,1993-02-01,,,,,,,6.2398843930635834,1998-12-31 00:00:00.000000,347,606061.6999999994,1746.5755043227648,314778.10000000003,291283.6000000001,140250.0,0.0,6461.1,0.0,307217.0,0.0,963.600000000001,0.010660795757263669,2034,1,,,,,Liberec,north Bohemia,159617,85.2,9198,3.33,4.28,131,5796,6132,2034,M,73,70,2125.0,0.0,2125.0,0.0,0.0,,
116,1675,Monthly Issuance,1993-02-01,,,,,,,6.2398843930635834,1998-12-31 00:00:00.000000,347,606061.6999999994,1746.5755043227648,314778.10000000003,291283.6000000001,140250.0,0.0,6461.1,0.0,307217.0,0.0,963.600000000001,0.010660795757263669,2035,0,,,,,Liberec,north Bohemia,159617,85.2,9198,3.33,4.28,131,5796,6132,2035,F,71,70,2125.0,0.0,2125.0,0.0,0.0,,
117,5868,Monthly Issuance,1993-02-02,,,,,,,5.816711590296496,1998-12-31 00:00:00.000000,372,4414052.3000000045,11865.731989247324,2258014.9000000004,2156037.4000000027,0.0,0.0,12250.900000000005,0.0,0.0,0.0,934.400000000001,0.0027754315462007535,7100,1,,,,,Chrudim,east Bohemia,105606,53.0,8254,2.79,3.76,97,2166,2325,7100,F,38,30,1762.0,1762.0,0.0,0.0,0.0,,
118,1805,Monthly Issuance,1993-02-02,,,,,,,5.605194805194805,1998-12-31 00:00:00.000000,386,3677224.2000000034,9526.487564766849,1881182.5999999994,1796041.6000000015,158610.0,0.0,15796.600000000002,0.0,0.0,0.0,744.6000000000007,0.004295794637705253,2186,1,,,,,Hl.m. Praha,Prague,1204953,100.0,12541,0.29,0.43,167,85677,99107,2186,F,57,50,5803.0,2693.0,3110.0,0.0,0.0,,
119,2434,Monthly Issuance,1993-02-02,,,,,,,6.011142061281337,1998-12-31 00:00:00.000000,360,795694.9999999991,2210.2638888888864,407622.4,388072.5999999995,196109.0,0.0,5121.4000000000015,0.0,0.0,0.0,963.600000000001,0.006436385801092136,2940,1,,,,,Pelhrimov,south Bohemia,74062,61.4,8114,2.38,2.62,119,1003,1181,2940,M,34,30,2927.0,0.0,2927.0,0.0,0.0,,
120,3007,Monthly Issuance,1993-02-02,,,,,,,3.6026711185308846,1998-12-31 00:00:00.000000,600,3438256.5000000056,5730.427500000009,1742062.8999999994,1696193.6000000017,65861.0,374932.0,11558.900000000003,0.0,0.0,0.0,963.600000000001,0.0033618492395782527,3632,1,,,,,Jindrichuv Hradec,south Bohemia,93931,56.9,8427,1.12,1.54,107,1874,1913,3632,F,56,50,8981.0,0.0,983.0,0.0,5596.0,,
121,2574,Monthly Issuance,1993-02-02,,,,,,,5.162679425837321,1998-12-31 00:00:00.000000,419,2392122.400000003,5709.122673031034,1250422.8,1141699.5999999994,630036.0,0.0,15165.8,0.0,0.0,0.0,963.600000000001,0.006339892975376168,3105,1,,,,,Frydek - Mistek,north Moravia,228848,57.2,9893,4.09,4.72,96,5623,5887,3105,M,52,50,9546.0,0.0,9546.0,0.0,0.0,,
